pelicula_id,usuario_id,rating,fecha
425,75128,2,2016-02-16T10:48:02Z
47,99420,3,2016-02-15T09:48:35Z
623,22589,2,2016-02-18T13:24:42Z
31,78748,4,2016-02-15T02:43:10Z
342,17654,3,2016-02-17T16:25:45Z
625,70445,1,2016-02-17T14:28:52Z
09,18233,2,2016-02-19T19:53:15Z
216,35870,1,2016-02-19T03:03:59Z
218,95143,1,2016-02-19T11:26:06Z
722,76719,1,2016-02-18T03:54:49Z
316,49914,2,2016-02-20T15:49:31Z
612,74834,4,2016-02-20T11:24:17Z
79,75111,1,2016-02-16T01:27:42Z
718,21119,1,2016-02-16T19:06:37Z
220,73426,0,2016-02-15T18:55:19Z
317,24129,2,2016-02-17T20:10:14Z
49,94585,1,2016-02-18T13:23:12Z
225,49846,4,2016-02-19T16:53:51Z
240,9598,1,2016-02-14T23:31:02Z
63,48410,2,2016-02-15T21:32:43Z
19,96834,0,2016-02-16T05:55:32Z
423,15079,2,2016-02-18T08:08:15Z
410,97587,3,2016-02-20T06:14:09Z
77,58159,4,2016-02-19T18:57:30Z
48,854,3,2016-02-17T06:11:49Z
619,86138,2,2016-02-16T12:25:30Z
63,98198,4,2016-02-15T19:23:02Z
320,68825,4,2016-02-20T20:40:46Z
623,37160,3,2016-02-16T09:00:09Z
615,81941,3,2016-02-16T10:05:35Z
422,65313,2,2016-02-17T12:00:03Z
66,97495,1,2016-02-17T17:17:24Z
213,95853,4,2016-02-19T16:57:47Z
422,72052,4,2016-02-20T04:46:40Z
09,94754,4,2016-02-17T19:05:21Z
815,91907,0,2016-02-18T15:08:59Z
216,43969,2,2016-02-17T15:30:10Z
07,97795,3,2016-02-15T20:14:29Z
713,17185,2,2016-02-17T10:55:57Z
325,46757,1,2016-02-15T21:16:03Z
220,67739,0,2016-02-15T16:22:08Z
220,48855,2,2016-02-16T10:22:10Z
19,80215,2,2016-02-19T19:39:33Z
219,17622,1,2016-02-15T12:59:59Z
23,20220,1,2016-02-16T05:19:46Z
321,17987,3,2016-02-17T00:03:38Z
310,25667,2,2016-02-17T08:08:02Z
01,58574,3,2016-02-18T12:15:29Z
220,9695,4,2016-02-20T02:18:25Z
26,43628,4,2016-02-20T10:31:28Z
240,23007,1,2016-02-15T00:32:37Z
73,92654,3,2016-02-17T22:50:40Z
717,25822,3,2016-02-18T06:34:43Z
220,39454,1,2016-02-19T08:08:39Z
417,17518,1,2016-02-20T02:27:38Z
12,74832,1,2016-02-15T00:55:52Z
324,1294,4,2016-02-19T07:41:55Z
61,18155,2,2016-02-16T08:29:42Z
24,73401,0,2016-02-18T17:11:32Z
68,47295,4,2016-02-15T20:39:31Z
422,59394,1,2016-02-17T07:10:53Z
24,71023,2,2016-02-16T16:16:39Z
24,19710,0,2016-02-17T15:48:04Z
342,27452,3,2016-02-15T09:40:59Z
49,31084,1,2016-02-17T09:01:08Z
712,10388,2,2016-02-19T06:20:37Z
614,79265,1,2016-02-20T04:47:30Z
324,28599,1,2016-02-19T08:25:50Z
39,27392,2,2016-02-15T05:13:58Z
612,34124,3,2016-02-20T18:22:24Z
414,37235,0,2016-02-16T15:33:28Z
217,78078,1,2016-02-20T18:41:18Z
78,4633,2,2016-02-17T21:13:35Z
79,21852,3,2016-02-18T04:35:08Z
619,34321,1,2016-02-17T07:51:24Z
45,55738,0,2016-02-17T05:09:25Z
220,76788,1,2016-02-20T11:32:05Z
74,46805,3,2016-02-16T02:20:54Z
317,21985,0,2016-02-18T15:39:23Z
65,24043,2,2016-02-16T23:13:41Z
218,26584,4,2016-02-15T16:55:16Z
310,61499,2,2016-02-19T20:23:11Z
765,46315,4,2016-02-20T04:03:48Z
714,8865,0,2016-02-15T12:03:17Z
43,83372,0,2016-02-20T13:19:25Z
46,6660,0,2016-02-17T21:08:40Z
215,63288,3,2016-02-20T16:08:17Z
211,35872,2,2016-02-19T06:59:32Z
46,47228,0,2016-02-16T03:29:10Z
722,90907,0,2016-02-15T20:39:43Z
415,94845,2,2016-02-20T07:46:30Z
07,65558,0,2016-02-19T23:26:51Z
416,32484,3,2016-02-20T13:06:25Z
423,35950,1,2016-02-17T07:02:27Z
08,87514,3,2016-02-18T01:58:30Z
35,92279,2,2016-02-17T15:33:50Z
44,58195,1,2016-02-19T00:26:11Z
619,51766,4,2016-02-19T17:56:45Z
75,50902,2,2016-02-17T18:50:53Z
11,20252,4,2016-02-19T07:28:06Z
724,58678,1,2016-02-20T10:50:33Z
223,93058,0,2016-02-19T13:27:43Z
613,11376,2,2016-02-18T17:44:13Z
213,86286,3,2016-02-15T17:38:09Z
01,31511,3,2016-02-17T20:11:37Z
315,18059,3,2016-02-17T16:33:04Z
213,12738,2,2016-02-15T11:59:50Z
224,54046,4,2016-02-17T23:50:37Z
14,98479,4,2016-02-17T19:44:45Z
225,7105,0,2016-02-19T21:17:52Z
619,27429,1,2016-02-15T06:38:59Z
47,65843,3,2016-02-19T01:23:24Z
617,79799,3,2016-02-17T17:40:19Z
220,86443,2,2016-02-20T11:31:05Z
323,31856,2,2016-02-17T06:17:46Z
616,25501,3,2016-02-20T02:14:10Z
270,48826,2,2016-02-16T19:25:28Z
07,73699,2,2016-02-19T00:56:47Z
418,83669,2,2016-02-15T22:43:42Z
10,72242,3,2016-02-18T01:20:16Z
47,49388,0,2016-02-15T07:00:05Z
622,91694,1,2016-02-18T11:28:29Z
13,34982,3,2016-02-20T06:41:50Z
62,33302,2,2016-02-18T23:48:11Z
323,48579,1,2016-02-16T18:17:11Z
45,68948,0,2016-02-16T23:43:04Z
310,30565,1,2016-02-18T10:14:34Z
615,12545,0,2016-02-18T15:17:48Z
38,39199,1,2016-02-19T07:24:17Z
41,94574,1,2016-02-20T07:45:30Z
211,59054,4,2016-02-19T22:22:22Z
34,68469,1,2016-02-18T18:13:33Z
02,85599,3,2016-02-16T03:34:34Z
77,82753,3,2016-02-16T03:24:36Z
613,80755,1,2016-02-17T09:39:06Z
423,13139,3,2016-02-15T22:12:47Z
780,24036,4,2016-02-19T02:21:23Z
423,28619,0,2016-02-15T20:47:57Z
622,26888,1,2016-02-17T00:03:52Z
15,9847,1,2016-02-20T00:57:18Z
318,16639,0,2016-02-20T06:30:14Z
48,84625,4,2016-02-15T00:03:41Z
217,34012,3,2016-02-20T02:39:41Z
714,22699,1,2016-02-18T01:12:52Z
03,29680,4,2016-02-16T04:18:10Z
36,21410,1,2016-02-15T13:42:18Z
210,85534,0,2016-02-15T07:05:55Z
780,40145,2,2016-02-15T02:02:35Z
713,241,3,2016-02-18T14:16:44Z
422,76495,3,2016-02-15T15:31:56Z
362,98166,0,2016-02-17T15:03:22Z
11,90890,3,2016-02-18T01:58:26Z
23,63813,2,2016-02-18T00:27:06Z
418,38869,0,2016-02-16T13:08:28Z
24,6453,2,2016-02-18T04:23:01Z
418,74975,0,2016-02-17T09:20:15Z
412,55536,3,2016-02-19T18:58:14Z
422,89397,4,2016-02-18T22:14:25Z
614,78278,0,2016-02-20T04:34:15Z
76,61578,3,2016-02-15T08:22:50Z
44,40514,3,2016-02-19T05:33:18Z
712,1577,3,2016-02-17T03:02:04Z
215,65210,4,2016-02-16T16:58:10Z
719,14292,3,2016-02-16T08:27:25Z
33,59737,4,2016-02-17T17:11:27Z
10,26020,4,2016-02-20T08:51:06Z
35,94712,3,2016-02-16T23:49:17Z
322,62892,3,2016-02-19T13:11:24Z
28,71549,4,2016-02-18T17:45:19Z
38,26323,1,2016-02-17T02:47:59Z
723,94559,2,2016-02-19T17:15:46Z
715,63151,3,2016-02-20T11:59:44Z
72,27668,3,2016-02-17T03:26:31Z
31,18735,2,2016-02-18T14:40:12Z
74,93242,0,2016-02-20T04:23:50Z
715,42360,0,2016-02-18T01:03:53Z
415,302,2,2016-02-18T21:18:04Z
04,97605,0,2016-02-18T11:36:19Z
412,7651,1,2016-02-18T15:28:37Z
75,14306,4,2016-02-16T04:15:35Z
09,65464,4,2016-02-19T22:18:32Z
725,72698,2,2016-02-15T17:58:11Z
37,44784,3,2016-02-17T18:31:53Z
415,66221,2,2016-02-19T16:30:53Z
01,37921,0,2016-02-20T22:04:56Z
418,24723,1,2016-02-16T18:42:38Z
621,63639,0,2016-02-17T17:52:18Z
412,42879,4,2016-02-17T02:52:17Z
02,44617,3,2016-02-17T11:35:38Z
713,57666,3,2016-02-20T04:53:11Z
210,27032,0,2016-02-20T13:45:13Z
74,32463,2,2016-02-19T06:11:17Z
623,77858,4,2016-02-19T00:12:39Z
33,80354,0,2016-02-20T12:25:27Z
412,43433,1,2016-02-18T11:21:39Z
09,59349,3,2016-02-19T16:46:38Z
74,42513,3,2016-02-19T23:41:49Z
614,52319,2,2016-02-20T00:55:34Z
29,87182,0,2016-02-16T14:50:21Z
61,45139,2,2016-02-19T09:46:27Z
716,64747,0,2016-02-15T22:31:11Z
23,36088,1,2016-02-20T00:16:58Z
47,73320,3,2016-02-18T08:16:10Z
321,51685,4,2016-02-16T14:43:28Z
02,26327,4,2016-02-19T12:03:43Z
270,39250,2,2016-02-17T00:31:49Z
610,51113,3,2016-02-19T20:41:18Z
342,2340,2,2016-02-18T07:45:11Z
211,69031,3,2016-02-19T17:38:02Z
03,5487,2,2016-02-19T18:08:59Z
211,40528,1,2016-02-17T08:04:46Z
321,70809,3,2016-02-17T08:21:48Z
33,57034,1,2016-02-19T20:36:53Z
72,9798,4,2016-02-16T05:57:32Z
71,33425,4,2016-02-18T08:25:07Z
06,81049,2,2016-02-18T04:39:38Z
33,71729,4,2016-02-15T10:40:28Z
66,37101,1,2016-02-17T13:55:06Z
621,88632,4,2016-02-16T13:28:59Z
415,92285,3,2016-02-20T15:28:56Z
78,39081,3,2016-02-17T02:53:50Z
11,21507,1,2016-02-17T21:22:24Z
312,19622,4,2016-02-20T05:25:23Z
342,79010,4,2016-02-16T03:29:41Z
223,43853,0,2016-02-15T09:24:57Z
720,66847,2,2016-02-17T02:54:20Z
423,76112,4,2016-02-16T20:29:21Z
66,65276,4,2016-02-15T10:09:17Z
318,73813,1,2016-02-17T18:59:59Z
219,9678,3,2016-02-17T18:25:08Z
22,39147,4,2016-02-15T01:35:44Z
11,52468,1,2016-02-15T00:44:46Z
23,15284,0,2016-02-16T22:24:51Z
38,33545,3,2016-02-18T16:25:04Z
23,2687,3,2016-02-15T08:00:40Z
223,21511,0,2016-02-16T22:03:35Z
18,27107,1,2016-02-17T20:21:44Z
412,58804,2,2016-02-17T23:32:22Z
213,77713,2,2016-02-15T11:46:09Z
311,71093,4,2016-02-15T12:31:56Z
210,63611,3,2016-02-16T14:01:48Z
412,29332,4,2016-02-19T10:58:05Z
712,70256,0,2016-02-18T04:36:31Z
43,1555,4,2016-02-17T18:31:27Z
321,98137,2,2016-02-15T14:04:58Z
03,58121,3,2016-02-18T05:10:44Z
72,35087,0,2016-02-15T23:14:58Z
220,24682,2,2016-02-16T00:00:48Z
425,84024,4,2016-02-19T11:55:45Z
325,36792,3,2016-02-16T07:30:11Z
316,16711,0,2016-02-19T19:55:31Z
317,20697,3,2016-02-15T03:38:52Z
615,56269,2,2016-02-16T18:44:00Z
624,35583,2,2016-02-15T02:24:38Z
07,33923,0,2016-02-17T19:24:10Z
362,16711,4,2016-02-16T01:06:32Z
41,3287,0,2016-02-20T06:21:30Z
717,41524,4,2016-02-18T19:21:23Z
328,33757,2,2016-02-15T10:49:23Z
765,65024,4,2016-02-15T09:43:33Z
02,94672,4,2016-02-15T17:16:41Z
71,72431,2,2016-02-16T19:07:17Z
07,10077,2,2016-02-18T23:22:27Z
412,99943,0,2016-02-17T11:46:30Z
29,62925,0,2016-02-15T14:26:30Z
410,6639,3,2016-02-16T00:02:59Z
614,42695,4,2016-02-20T17:35:21Z
610,9276,2,2016-02-20T07:39:43Z
79,55321,4,2016-02-17T21:29:22Z
416,84608,4,2016-02-15T06:14:53Z
270,29661,2,2016-02-18T13:38:37Z
311,18706,3,2016-02-18T10:19:13Z
218,31154,2,2016-02-20T14:27:19Z
09,14173,0,2016-02-17T02:59:45Z
45,61297,0,2016-02-18T06:30:30Z
28,45778,1,2016-02-19T10:03:39Z
39,51429,0,2016-02-15T13:10:31Z
223,90826,1,2016-02-18T05:18:28Z
410,45831,2,2016-02-18T10:50:14Z
315,52052,4,2016-02-16T23:16:10Z
621,92,4,2016-02-19T23:59:41Z
21,94367,1,2016-02-18T03:02:05Z
38,8806,0,2016-02-18T13:15:01Z
412,66157,1,2016-02-19T08:59:41Z
66,39570,4,2016-02-16T20:00:27Z
34,73991,4,2016-02-18T19:13:08Z
74,67068,4,2016-02-19T11:05:56Z
315,89025,1,2016-02-20T12:04:57Z
310,92847,4,2016-02-19T00:30:39Z
418,79065,2,2016-02-15T12:30:25Z
418,58858,2,2016-02-20T04:56:49Z
72,48105,2,2016-02-17T03:51:28Z
71,52029,4,2016-02-15T20:34:14Z
13,55614,0,2016-02-18T10:19:32Z
61,66327,1,2016-02-19T23:55:09Z
725,29379,2,2016-02-16T20:13:06Z
270,81518,0,2016-02-15T07:27:36Z
316,17682,3,2016-02-20T07:53:03Z
65,24415,1,2016-02-17T10:23:47Z
24,22141,2,2016-02-17T07:20:16Z
44,88601,1,2016-02-18T04:14:34Z
411,23761,0,2016-02-20T12:15:58Z
210,35767,4,2016-02-18T04:00:42Z
72,79178,0,2016-02-20T11:12:06Z
79,40249,2,2016-02-19T06:40:08Z
414,98991,0,2016-02-20T21:01:55Z
316,1046,1,2016-02-16T00:12:25Z
24,36873,2,2016-02-19T20:26:56Z
03,45515,1,2016-02-17T07:32:11Z
220,84905,0,2016-02-20T21:19:48Z
623,6445,4,2016-02-15T01:21:32Z
213,65574,4,2016-02-20T08:40:44Z
780,65335,3,2016-02-17T12:12:22Z
68,24014,0,2016-02-19T23:36:34Z
33,52241,0,2016-02-17T05:02:02Z
720,40473,1,2016-02-20T04:34:29Z
422,30242,1,2016-02-15T00:14:58Z
621,15092,1,2016-02-20T00:26:29Z
415,77568,0,2016-02-16T11:30:47Z
316,13322,1,2016-02-20T20:31:59Z
711,9313,2,2016-02-17T17:00:42Z
310,47506,2,2016-02-16T13:19:46Z
68,62634,1,2016-02-16T21:22:21Z
422,73637,4,2016-02-17T04:46:32Z
64,53676,0,2016-02-20T20:14:59Z
78,66097,4,2016-02-20T20:49:22Z
415,72220,2,2016-02-16T17:53:11Z
62,41624,0,2016-02-19T04:57:28Z
418,56808,1,2016-02-15T19:59:41Z
68,15712,2,2016-02-19T02:57:51Z
780,82250,1,2016-02-19T19:08:14Z
06,95896,1,2016-02-17T08:59:52Z
717,32544,2,2016-02-18T00:08:29Z
318,19541,0,2016-02-17T00:07:17Z
14,78271,0,2016-02-16T02:11:42Z
65,34930,3,2016-02-15T11:56:53Z
75,69168,0,2016-02-16T05:45:18Z
11,45417,0,2016-02-17T12:46:27Z
715,1685,4,2016-02-15T05:36:16Z
240,76244,4,2016-02-20T22:23:38Z
225,71507,2,2016-02-17T16:07:11Z
310,76762,1,2016-02-17T09:21:04Z
22,16530,2,2016-02-17T03:07:48Z
712,45393,1,2016-02-19T03:05:36Z
78,2967,2,2016-02-18T02:34:20Z
714,23051,1,2016-02-16T06:31:16Z
425,98091,0,2016-02-17T23:23:57Z
12,89508,1,2016-02-17T15:30:42Z
37,19187,2,2016-02-18T23:40:13Z
61,8700,1,2016-02-18T19:09:28Z
14,1343,0,2016-02-18T16:33:58Z
07,75055,1,2016-02-19T07:46:08Z
76,60399,1,2016-02-19T09:34:16Z
610,7719,0,2016-02-18T04:00:51Z
224,28854,1,2016-02-16T09:01:53Z
613,85003,1,2016-02-20T00:34:57Z
416,13783,1,2016-02-19T11:33:44Z
362,68724,3,2016-02-19T13:36:36Z
210,57027,2,2016-02-18T16:01:30Z
713,39478,3,2016-02-20T19:45:52Z
323,34791,1,2016-02-16T14:45:27Z
410,18027,2,2016-02-20T04:45:17Z
62,65639,2,2016-02-18T08:55:21Z
311,23221,1,2016-02-18T00:41:25Z
31,99006,1,2016-02-16T11:38:54Z
715,69420,1,2016-02-20T08:23:47Z
622,79213,3,2016-02-15T09:25:31Z
320,24798,0,2016-02-16T07:10:58Z
621,50337,0,2016-02-20T13:23:38Z
41,59570,3,2016-02-17T11:14:37Z
62,509,4,2016-02-19T07:49:27Z
617,75109,0,2016-02-19T15:37:17Z
210,88495,4,2016-02-15T04:19:37Z
20,58173,3,2016-02-18T10:45:40Z
324,66215,3,2016-02-20T03:28:45Z
720,38271,1,2016-02-18T14:46:49Z
44,41409,3,2016-02-20T20:49:25Z
310,84113,0,2016-02-20T12:08:41Z
44,17038,0,2016-02-15T09:10:34Z
08,62899,1,2016-02-15T12:07:17Z
318,17359,0,2016-02-16T01:14:22Z
18,76554,2,2016-02-15T10:01:45Z
214,8296,2,2016-02-20T02:06:00Z
61,30918,2,2016-02-15T16:40:36Z
215,12537,2,2016-02-16T02:45:28Z
26,60920,1,2016-02-15T07:14:36Z
612,24499,0,2016-02-18T13:10:17Z
610,79590,2,2016-02-16T18:06:22Z
417,20829,4,2016-02-17T19:53:22Z
423,63708,4,2016-02-16T07:12:34Z
619,98566,3,2016-02-17T00:17:06Z
79,3413,1,2016-02-19T17:07:50Z
61,53506,0,2016-02-17T03:06:11Z
34,70829,2,2016-02-18T14:25:02Z
75,29252,3,2016-02-19T23:04:46Z
915,88209,1,2016-02-16T04:00:08Z
616,70530,3,2016-02-19T05:43:54Z
220,71451,2,2016-02-16T12:05:12Z
08,21367,1,2016-02-18T10:03:30Z
621,47379,2,2016-02-16T08:51:31Z
765,49867,2,2016-02-17T03:31:03Z
41,64451,0,2016-02-19T11:17:20Z
780,45874,4,2016-02-15T01:22:52Z
66,56361,3,2016-02-18T20:56:07Z
712,71605,0,2016-02-16T15:29:34Z
49,41412,3,2016-02-19T09:25:27Z
412,39827,4,2016-02-20T21:04:17Z
66,85810,2,2016-02-18T19:31:15Z
33,52914,2,2016-02-17T21:58:41Z
615,40984,3,2016-02-16T20:12:27Z
24,15711,4,2016-02-16T02:59:00Z
610,59388,1,2016-02-20T22:25:46Z
765,57758,2,2016-02-16T09:21:20Z
422,64582,2,2016-02-19T09:38:32Z
780,34637,3,2016-02-19T10:30:50Z
720,40021,0,2016-02-19T01:41:38Z
23,38432,2,2016-02-18T19:55:17Z
723,28087,2,2016-02-18T03:28:04Z
63,91073,4,2016-02-16T16:42:44Z
210,24110,3,2016-02-20T11:36:41Z
223,52823,3,2016-02-15T05:41:52Z
42,35561,4,2016-02-16T05:52:48Z
65,48380,3,2016-02-20T21:33:32Z
73,29689,3,2016-02-18T04:21:09Z
13,46991,2,2016-02-19T14:43:22Z
23,15609,4,2016-02-17T20:03:58Z
13,36253,4,2016-02-15T12:58:52Z
220,30107,4,2016-02-17T11:07:08Z
780,11619,3,2016-02-19T15:59:24Z
780,38058,1,2016-02-16T16:24:09Z
73,61113,2,2016-02-16T10:29:52Z
35,51015,0,2016-02-20T06:56:31Z
322,35278,4,2016-02-15T18:31:06Z
323,77447,3,2016-02-15T15:43:27Z
65,71510,1,2016-02-17T04:17:22Z
619,15628,3,2016-02-15T18:16:22Z
422,70763,3,2016-02-18T23:22:00Z
46,71176,2,2016-02-18T00:24:21Z
616,3664,3,2016-02-16T13:17:05Z
35,44864,3,2016-02-15T05:49:02Z
05,74569,3,2016-02-18T09:38:29Z
215,29504,0,2016-02-14T23:19:53Z
715,42487,4,2016-02-19T20:18:37Z
218,90064,2,2016-02-18T23:24:59Z
617,47938,1,2016-02-20T21:01:19Z
76,49451,4,2016-02-15T09:22:27Z
45,19433,2,2016-02-15T12:54:02Z
224,70880,0,2016-02-15T20:09:34Z
01,88864,4,2016-02-19T16:39:33Z
33,38490,4,2016-02-18T10:56:21Z
720,98451,3,2016-02-19T09:22:06Z
33,71824,4,2016-02-20T02:54:46Z
713,19778,4,2016-02-15T18:54:06Z
21,4095,1,2016-02-18T11:22:39Z
31,90961,4,2016-02-15T04:38:22Z
20,1051,2,2016-02-18T04:41:13Z
74,21396,4,2016-02-19T05:52:19Z
62,58958,1,2016-02-17T23:00:57Z
77,27021,1,2016-02-17T11:41:07Z
23,39198,2,2016-02-17T00:12:03Z
316,2795,0,2016-02-18T14:24:22Z
318,35570,2,2016-02-18T22:30:57Z
715,19194,4,2016-02-15T09:41:13Z
423,99158,3,2016-02-20T03:07:57Z
218,1901,2,2016-02-15T03:46:32Z
765,77492,0,2016-02-19T21:14:53Z
23,10967,4,2016-02-19T12:38:11Z
613,85773,4,2016-02-16T03:09:12Z
41,28099,1,2016-02-18T01:22:20Z
717,19991,1,2016-02-16T19:46:36Z
417,20825,4,2016-02-17T21:39:00Z
29,31626,0,2016-02-16T22:15:19Z
44,34771,1,2016-02-16T20:32:17Z
217,60118,2,2016-02-18T18:22:07Z
09,48882,0,2016-02-19T22:52:07Z
07,91442,2,2016-02-20T07:52:36Z
214,4972,2,2016-02-18T12:44:07Z
10,7582,2,2016-02-19T10:55:14Z
711,20941,1,2016-02-17T21:37:36Z
765,5270,1,2016-02-18T15:52:48Z
610,60495,2,2016-02-16T09:35:11Z
711,54126,4,2016-02-18T22:26:23Z
712,56692,2,2016-02-19T19:58:14Z
324,1388,0,2016-02-17T20:36:19Z
71,15382,0,2016-02-20T04:41:54Z
24,5173,0,2016-02-16T14:51:11Z
613,2759,0,2016-02-15T05:01:33Z
218,6113,0,2016-02-19T09:14:29Z
76,43481,0,2016-02-20T19:26:27Z
716,12070,1,2016-02-17T02:55:39Z
213,162,1,2016-02-18T04:06:05Z
78,81376,3,2016-02-18T09:19:10Z
723,32144,2,2016-02-17T07:57:36Z
19,84234,4,2016-02-16T15:43:45Z
240,57222,3,2016-02-20T19:24:08Z
79,77053,4,2016-02-19T20:17:31Z
66,16808,0,2016-02-16T17:41:20Z
13,47556,0,2016-02-18T21:51:49Z
24,78644,1,2016-02-15T13:31:02Z
342,79287,2,2016-02-16T23:25:44Z
325,22369,0,2016-02-20T10:27:35Z
01,40174,1,2016-02-19T02:15:46Z
410,58204,1,2016-02-15T04:17:24Z
64,64467,1,2016-02-19T14:46:58Z
315,10955,0,2016-02-15T20:56:41Z
423,32924,4,2016-02-18T08:22:15Z
321,24364,0,2016-02-17T06:47:02Z
38,60496,3,2016-02-17T09:56:19Z
713,41472,3,2016-02-15T08:03:19Z
422,65078,4,2016-02-16T21:15:54Z
416,56226,4,2016-02-17T03:40:58Z
619,57956,1,2016-02-19T00:37:50Z
39,10971,2,2016-02-17T14:57:39Z
780,5863,1,2016-02-15T16:18:16Z
20,42790,0,2016-02-15T17:00:43Z
73,84258,3,2016-02-18T12:28:49Z
617,6918,4,2016-02-20T07:40:20Z
63,23457,3,2016-02-15T16:14:30Z
49,62782,2,2016-02-18T02:16:52Z
48,69339,4,2016-02-15T01:45:15Z
01,49704,0,2016-02-16T19:46:17Z
15,63946,2,2016-02-18T00:14:26Z
03,13062,1,2016-02-15T13:10:28Z
66,98042,0,2016-02-16T03:58:44Z
720,78590,2,2016-02-16T18:06:23Z
220,96560,3,2016-02-18T13:09:21Z
76,50232,0,2016-02-19T07:03:22Z
12,48418,0,2016-02-16T01:14:07Z
422,71270,0,2016-02-18T20:55:43Z
724,84881,4,2016-02-19T19:19:07Z
23,49231,1,2016-02-16T20:53:01Z
780,88060,4,2016-02-17T16:36:49Z
33,46593,1,2016-02-20T17:24:47Z
33,41525,1,2016-02-17T11:19:58Z
614,72058,4,2016-02-18T23:18:01Z
318,69255,0,2016-02-17T07:50:44Z
620,43987,4,2016-02-17T01:34:05Z
73,26382,2,2016-02-17T12:29:49Z
48,72311,3,2016-02-19T06:21:53Z
25,64058,0,2016-02-17T11:38:59Z
23,78800,4,2016-02-19T12:30:40Z
28,56514,0,2016-02-20T19:32:09Z
210,77191,3,2016-02-19T01:09:47Z
220,50516,4,2016-02-19T02:09:26Z
31,85805,3,2016-02-15T17:33:11Z
64,27340,2,2016-02-17T03:08:57Z
71,89866,2,2016-02-15T19:41:25Z
34,86151,1,2016-02-19T15:16:17Z
15,42622,1,2016-02-20T16:46:48Z
417,54863,3,2016-02-17T11:49:31Z
717,17651,0,2016-02-15T11:35:08Z
45,82324,3,2016-02-20T19:13:35Z
217,55808,2,2016-02-15T22:12:00Z
24,72156,3,2016-02-16T14:50:31Z
08,25835,0,2016-02-15T20:07:14Z
04,9969,3,2016-02-16T16:04:19Z
714,15972,1,2016-02-15T06:31:44Z
765,66997,3,2016-02-15T19:15:32Z
63,11238,1,2016-02-18T18:59:19Z
216,88633,4,2016-02-15T05:21:43Z
415,38917,3,2016-02-18T13:43:57Z
44,12346,4,2016-02-20T07:27:33Z
423,12102,2,2016-02-16T15:22:09Z
62,69794,3,2016-02-15T08:42:00Z
217,21886,1,2016-02-16T15:23:17Z
710,54184,3,2016-02-15T05:05:59Z
69,57294,2,2016-02-17T09:58:10Z
716,77619,3,2016-02-18T05:17:43Z
321,20717,2,2016-02-15T15:32:31Z
616,26478,2,2016-02-15T08:08:06Z
63,37647,4,2016-02-16T18:30:58Z
45,84892,0,2016-02-15T08:28:22Z
42,88414,3,2016-02-20T19:52:34Z
712,63129,3,2016-02-15T15:14:11Z
11,47832,2,2016-02-16T04:45:01Z
717,17950,0,2016-02-19T06:59:53Z
24,41477,3,2016-02-18T15:22:12Z
34,83437,3,2016-02-16T01:46:21Z
71,84864,0,2016-02-17T05:59:09Z
718,75628,4,2016-02-18T09:22:38Z
225,68080,4,2016-02-16T13:15:03Z
15,77801,0,2016-02-15T17:51:42Z
415,90135,1,2016-02-18T21:31:22Z
418,17602,2,2016-02-20T21:18:28Z
22,83370,2,2016-02-15T00:32:34Z
423,5797,4,2016-02-17T11:48:08Z
719,59823,4,2016-02-20T05:30:32Z
219,79169,2,2016-02-15T11:20:46Z
214,685,4,2016-02-16T09:47:10Z
44,95717,0,2016-02-16T19:03:27Z
39,40705,1,2016-02-17T21:18:59Z
06,47545,3,2016-02-18T22:22:40Z
18,64881,0,2016-02-15T23:49:03Z
10,63427,2,2016-02-20T02:19:14Z
423,66590,2,2016-02-20T02:56:07Z
218,4190,4,2016-02-18T13:15:03Z
780,82611,2,2016-02-19T21:17:42Z
619,33907,3,2016-02-17T12:47:26Z
411,40776,1,2016-02-20T18:14:41Z
02,98808,0,2016-02-19T03:32:04Z
342,66529,3,2016-02-20T19:45:32Z
318,68408,1,2016-02-16T05:21:54Z
623,62525,2,2016-02-19T20:21:40Z
14,7796,1,2016-02-16T23:46:59Z
05,68591,4,2016-02-17T17:29:23Z
415,55580,0,2016-02-17T16:46:35Z
612,88953,0,2016-02-20T22:16:46Z
412,55360,4,2016-02-16T03:45:46Z
713,65405,1,2016-02-17T22:50:44Z
717,2541,0,2016-02-18T21:36:51Z
312,65151,3,2016-02-18T07:08:50Z
614,58955,3,2016-02-15T19:41:25Z
725,20814,1,2016-02-19T13:41:19Z
321,47767,4,2016-02-19T03:51:50Z
240,56006,1,2016-02-18T08:52:27Z
621,74472,4,2016-02-19T07:41:31Z
24,42220,0,2016-02-20T15:24:49Z
78,86386,0,2016-02-18T21:56:32Z
62,84116,0,2016-02-19T16:29:11Z
411,70123,2,2016-02-15T10:04:52Z
22,37046,4,2016-02-16T02:29:59Z
38,87745,0,2016-02-15T02:46:45Z
725,60454,0,2016-02-18T21:39:21Z
12,97280,1,2016-02-20T16:34:43Z
317,64106,3,2016-02-18T10:09:39Z
624,64004,0,2016-02-19T15:14:24Z
15,83790,1,2016-02-17T23:09:38Z
33,19517,2,2016-02-19T04:06:36Z
614,619,1,2016-02-16T09:36:34Z
780,91143,1,2016-02-18T13:55:41Z
73,62031,0,2016-02-18T17:40:07Z
417,42099,1,2016-02-17T23:38:11Z
48,90010,0,2016-02-15T04:41:33Z
216,13648,1,2016-02-18T07:09:49Z
26,25764,4,2016-02-17T22:39:25Z
